index,Station,Date,Tavg,PrecipTotal,StnPressure,ResultDir,AvgSpeed,Sunlight,MIFG,TS,SQ,GR,VCFG,FG+,SN,FG,VCTS,BCFG,BR,RA,FU,DZ,TSRA,HZ
2437,2,2013-08-23,72.5,0.0,29.49,6,8.0,13.566666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2438,1,2013-08-24,73.0,0.0,29.49,17,6.1,13.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,2,2013-08-24,75.0,0.0,29.55,16,5.9,13.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,1,2013-08-25,77.0,0.0,29.46,22,9.6,13.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,2,2013-08-25,78.5,0.0,29.52,21,10.1,13.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,1,2013-08-26,81.0,0.0,29.34,24,9.4,13.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,2,2013-08-26,81.0,0.0,29.41,23,9.5,13.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,1,2013-08-27,86.5,0.0,29.18,24,12.0,13.383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,2,2013-08-27,86.5,0.0,29.24,24,12.7,13.383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,1,2013-08-28,77.0,0.0,29.26,3,9.3,13.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,2,2013-08-28,77.0,0.0,29.32,36,8.7,13.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2448,1,2013-08-29,77.5,0.0,29.29,10,4.7,13.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2449,2,2013-08-29,78.0,0.0,29.36,10,4.6,13.3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2450,1,2013-08-30,81.5,0.36,29.13,26,8.3,13.266666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2451,2,2013-08-30,82.5,0.47,29.21,24,7.8,13.266666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2452,1,2013-08-31,74.5,0.07,29.1,5,7.2,13.216666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2453,2,2013-08-31,73.5,0.96,29.16,4,7.0,13.216666666666667,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2454,1,2013-09-01,75.0,0.14,29.05,29,5.2,13.166666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,2,2013-09-01,76.0,0.02,29.11,27,5.8,13.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,1,2013-09-02,69.5,0.0,29.21,2,9.2,13.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,2,2013-09-02,69.5,0.0,29.27,2,8.7,13.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,1,2013-09-03,67.0,0.0,29.32,30,5.8,13.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,2,2013-09-03,67.0,0.0,29.39,34,4.6,13.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,1,2013-09-04,71.5,0.0,29.37,26,7.0,13.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,2,2013-09-04,71.5,0.0,29.44,25,6.8,13.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,1,2013-09-05,66.5,0.0,29.49,5,9.2,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,2,2013-09-05,69.5,0.0,29.55,6,9.9,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,1,2013-09-06,71.5,0.0,29.38,20,6.0,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,2,2013-09-06,73.5,0.0,29.44,17,6.0,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,1,2013-09-07,76.5,0.01,29.21,23,6.9,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,2,2013-09-07,77.5,0.0,29.28,23,7.7,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,1,2013-09-08,74.0,0.0,29.26,7,11.9,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,2,2013-09-08,74.5,0.0,29.33,7,12.0,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,1,2013-09-09,81.0,0.0,29.15,20,10.1,12.816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,2,2013-09-09,81.5,0.0,29.22,20,9.2,12.816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2472,1,2013-09-10,86.0,0.0,29.25,24,12.5,12.766666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,2,2013-09-10,87.0,0.0,29.32,24,12.5,12.766666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,1,2013-09-11,83.0,0.0,29.28,27,7.5,12.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,2,2013-09-11,83.5,0.0,29.34,25,6.9,12.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,1,2013-09-12,72.0,0.0,29.28,35,9.4,12.683333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2477,2,2013-09-12,73.0,0.06,29.34,34,9.8,12.683333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,1,2013-09-13,59.5,0.0,29.41,1,11.5,12.633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,2,2013-09-13,60.5,0.0,29.47,1,13.5,12.633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,1,2013-09-14,59.5,0.0,29.36,21,5.9,12.583333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,2,2013-09-14,61.5,0.0,29.44,19,6.3,12.583333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,1,2013-09-15,59.0,0.65,29.34,2,5.4,12.533333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2483,2,2013-09-15,60.0,0.24,29.41,19,5.1,12.533333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2484,1,2013-09-16,57.5,0.0,29.59,3,10.8,12.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,2,2013-09-16,59.5,0.0,29.65,3,12.8,12.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,1,2013-09-17,60.0,0.0,29.49,13,7.6,12.416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,2,2013-09-17,61.5,0.0,29.55,12,8.2,12.416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,1,2013-09-18,70.5,0.55,29.26,18,9.0,12.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2,2013-09-18,72.0,0.51,29.35,17,9.1,12.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2490,1,2013-09-19,76.5,0.84,29.14,16,10.6,12.316666666666666,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1
2491,2,2013-09-19,77.0,0.0,29.21,16,10.0,12.316666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2492,1,2013-09-20,67.0,0.0,29.08,26,11.0,12.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,2,2013-09-20,68.0,0.02,29.15,26,11.2,12.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,1,2013-09-21,59.5,0.0,29.17,33,10.0,12.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,2,2013-09-21,59.0,0.0,29.23,33,9.5,12.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,1,2013-09-22,58.0,0.0,29.3,4,7.5,12.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,2,2013-09-22,58.0,0.0,29.36,5,6.8,12.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,1,2013-09-23,56.5,0.0,29.34,10,6.1,12.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,2,2013-09-23,58.5,0.0,29.41,11,7.6,12.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,1,2013-09-24,59.5,0.0,29.26,10,8.0,12.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2,2013-09-24,71.5,0.0,29.33,9,7.7,12.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,1,2013-09-25,60.5,0.0,29.23,5,5.7,12.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,2,2013-09-25,63.5,0.0,29.29,6,6.6,12.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,1,2013-09-26,62.5,0.0,29.34,8,4.2,11.983333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2505,2,2013-09-26,65.0,0.0,29.4,9,4.6,11.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,1,2013-09-27,66.5,0.0,29.38,13,7.4,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,2,2013-09-27,68.5,0.0,29.44,12,7.3,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,1,2013-09-28,69.5,0.2,29.24,19,12.7,11.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2509,2,2013-09-28,71.5,0.02,29.31,18,11.3,11.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2510,1,2013-09-29,59.5,0.18,29.29,36,7.6,11.85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2511,2,2013-09-29,68.5,0.22,29.36,36,7.8,11.85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2512,1,2013-09-30,60.5,0.0,29.21,19,6.2,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2,2013-09-30,63.0,0.0,29.28,19,4.9,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,1,2013-10-01,70.5,0.0,29.21,22,12.2,11.766666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2515,2,2013-10-01,70.5,0.0,29.28,21,11.5,11.766666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2516,1,2013-10-02,69.0,0.0,29.31,7,6.4,11.716666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2517,2,2013-10-02,70.5,0.0,29.37,7,7.3,11.716666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2518,1,2013-10-03,69.0,0.12,29.19,19,7.9,11.666666666666666,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2519,2,2013-10-03,71.0,0.8,29.26,19,7.7,11.666666666666666,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
2520,1,2013-10-04,69.5,0.0,29.23,12,6.2,11.616666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2521,2,2013-10-04,71.0,0.0,29.29,16,6.0,11.616666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2522,1,2013-10-05,70.5,0.82,29.11,19,6.4,11.566666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2523,2,2013-10-05,73.0,0.68,29.18,19,8.1,11.566666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2524,1,2013-10-06,54.5,0.09,29.02,25,9.5,11.516666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2525,2,2013-10-06,62.0,0.06,29.1,25,10.6,11.516666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2526,1,2013-10-07,56.5,0.0,29.23,28,9.0,11.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,2,2013-10-07,56.0,0.0,29.3,26,9.1,11.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,1,2013-10-08,59.0,0.0,29.42,18,5.6,11.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2,2013-10-08,62.5,0.0,29.49,17,5.0,11.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,1,2013-10-09,59.5,0.0,29.45,12,4.6,11.383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,2,2013-10-09,61.0,0.0,29.52,11,4.9,11.383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,1,2013-10-10,60.0,0.0,29.37,13,3.9,11.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2533,2,2013-10-10,63.0,0.0,29.44,12,3.8,11.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,1,2013-10-11,63.5,0.0,29.28,14,7.7,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,2,2013-10-11,66.5,0.0,29.36,14,6.9,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,1,2013-10-12,59.5,0.12,29.32,21,7.4,11.25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2537,2,2013-10-12,63.0,0.01,29.39,21,8.6,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,1,2013-10-13,54.0,0.0,29.62,32,6.6,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,2,2013-10-13,55.5,0.0,29.68,34,5.0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,1,2013-10-14,52.0,0.0,29.53,8,8.4,11.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,2,2013-10-14,53.5,0.0,29.59,8,8.4,11.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,1,2013-10-15,56.5,0.07,29.14,19,10.6,11.116666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2543,2,2013-10-15,58.0,0.09,29.22,19,9.7,11.116666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2544,1,2013-10-16,50.5,0.0,29.16,25,10.8,11.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2545,2,2013-10-16,50.5,0.0,29.23,25,10.7,11.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2546,1,2013-10-17,46.5,0.29,29.12,26,6.9,11.016666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2547,2,2013-10-17,49.0,0.17,29.2,24,7.9,11.016666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2548,1,2013-10-18,44.5,0.0,29.18,26,8.7,10.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,2,2013-10-18,46.0,0.0,29.26,25,8.6,10.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,1,2013-10-19,48.0,0.01,29.1,25,9.2,10.933333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2551,2,2013-10-19,48.5,0.01,29.17,24,10.4,10.933333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2552,1,2013-10-20,48.5,0.01,29.07,20,6.1,10.883333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2553,2,2013-10-20,53.0,0.02,29.15,21,8.4,10.883333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2554,1,2013-10-21,44.0,0.0,29.19,27,11.5,10.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,2,2013-10-21,45.5,0.03,29.26,27,10.8,10.833333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2556,1,2013-10-22,35.5,0.0,29.21,26,6.1,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2557,2,2013-10-22,36.0,0.03,29.28,26,5.4,10.8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2558,1,2013-10-23,39.0,0.0,29.24,30,10.0,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,2,2013-10-23,39.0,0.0,29.32,29,9.2,10.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2560,1,2013-10-24,37.5,0.0,29.45,30,10.9,10.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,2,2013-10-24,39.0,0.0,29.52,30,9.9,10.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,1,2013-10-25,40.0,0.0,29.47,24,11.7,10.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,2,2013-10-25,40.0,0.0,29.57,23,11.3,10.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,1,2013-10-26,46.0,0.0,29.22,27,14.2,10.616666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,2,2013-10-26,46.5,0.0,29.3,26,13.4,10.616666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,1,2013-10-27,41.5,0.0,29.28,23,6.6,10.583333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,2,2013-10-27,43.5,0.0,29.37,23,6.7,10.583333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,1,2013-10-28,44.0,0.0,29.54,4,9.4,10.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,2,2013-10-28,45.0,0.0,29.6,4,10.3,10.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,1,2013-10-29,49.5,0.0,29.49,10,7.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,2,2013-10-29,50.0,0.0,29.57,11,6.6,10.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2572,1,2013-10-30,53.0,0.55,29.22,15,7.5,10.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2573,2,2013-10-30,55.5,1.16,29.29,14,6.2,10.45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2574,1,2013-10-31,55.0,1.04,28.69,24,11.5,10.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2575,2,2013-10-31,56.0,2.03,28.77,23,11.4,10.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2576,1,2014-05-01,45.5,0.09,29.02,24,13.4,14.016666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2577,2,2014-05-01,46.5,0.09,29.1,24,14.0,14.016666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2578,1,2014-05-02,49.5,0.0,29.03,24,11.5,14.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,2,2014-05-02,63.5,0.04,29.1,23,11.9,14.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2580,1,2014-05-03,56.5,0.0,29.07,28,14.7,14.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,2,2014-05-03,58.5,0.0,29.13,28,14.1,14.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,1,2014-05-04,51.0,0.0,29.31,3,10.0,14.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,2,2014-05-04,54.0,0.0,29.37,4,11.1,14.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,1,2014-05-05,49.0,0.05,29.26,5,13.1,14.166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2585,2,2014-05-05,52.0,0.01,29.31,5,13.8,14.166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2586,1,2014-05-06,52.0,0.0,29.21,7,13.7,14.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,2,2014-05-06,54.0,0.0,29.26,7,13.7,14.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,1,2014-05-07,63.0,0.0,29.1,8,8.9,14.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,2,2014-05-07,66.0,0.0,29.15,10,9.3,14.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2590,1,2014-05-08,70.0,0.1,29.08,21,14.2,14.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2591,2,2014-05-08,80.5,0.0,29.15,20,14.3,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,1,2014-05-09,63.5,1.03,29.03,24,16.0,14.333333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2593,2,2014-05-09,66.5,1.43,29.1,23,15.3,14.333333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2594,1,2014-05-10,62.0,0.0,29.19,25,6.9,14.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,2,2014-05-10,64.5,0.0,29.26,20,6.8,14.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,1,2014-05-11,66.5,0.12,29.19,16,8.9,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,2,2014-05-11,74.0,0.41,29.26,17,10.1,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2598,1,2014-05-12,74.0,2.09,29.13,19,12.0,14.433333333333334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2599,2,2014-05-12,75.5,0.03,29.2,19,12.5,14.433333333333334,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2600,1,2014-05-13,59.5,0.12,29.29,26,12.3,14.466666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2601,2,2014-05-13,62.0,0.14,29.35,25,10.8,14.466666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2602,1,2014-05-14,50.0,0.02,29.36,2,12.0,14.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2603,2,2014-05-14,50.5,0.06,29.41,1,12.5,14.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2604,1,2014-05-15,47.5,0.19,29.26,1,13.6,14.533333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2605,2,2014-05-15,49.5,0.26,29.32,1,13.6,14.533333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2606,1,2014-05-16,41.5,0.1,29.33,6,8.0,14.566666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2607,2,2014-05-16,43.0,0.08,29.39,5,9.1,14.566666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2608,1,2014-05-17,49.5,0.0,29.4,26,8.5,14.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2609,2,2014-05-17,51.0,0.0,29.47,24,8.2,14.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2610,1,2014-05-18,58.0,0.0,29.47,22,10.5,14.633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,2,2014-05-18,59.0,0.0,29.54,21,9.2,14.633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,1,2014-05-19,57.0,0.0,29.34,16,13.3,14.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2613,2,2014-05-19,62.0,0.0,29.41,16,12.0,14.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2614,1,2014-05-20,73.5,0.82,29.12,20,11.1,14.7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2615,2,2014-05-20,75.0,0.64,29.19,20,11.9,14.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2616,1,2014-05-21,74.5,0.01,29.16,31,7.5,14.733333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2617,2,2014-05-21,78.5,0.01,29.21,30,7.9,14.733333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2618,1,2014-05-22,61.5,0.0,29.36,5,6.8,14.766666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,2,2014-05-22,61.5,0.0,29.42,5,7.5,14.766666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,1,2014-05-23,58.5,0.0,29.47,5,6.5,14.783333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,2,2014-05-23,59.5,0.0,29.52,5,6.0,14.783333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,1,2014-05-24,60.5,0.0,29.44,6,5.2,14.816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,2,2014-05-24,62.0,0.0,29.5,7,4.6,14.816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,1,2014-05-25,66.5,0.0,29.35,15,5.0,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,2,2014-05-25,69.5,0.0,29.41,15,4.5,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,1,2014-05-26,74.0,0.0,29.25,21,7.5,14.883333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,2,2014-05-26,78.5,0.08,29.31,21,7.7,14.883333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,1,2014-05-27,71.5,0.21,29.21,25,10.0,14.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2629,2,2014-05-27,73.0,0.5,29.26,24,9.7,14.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2630,1,2014-05-28,63.5,0.03,29.29,4,9.3,14.916666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2631,2,2014-05-28,65.5,0.68,29.35,4,9.1,14.916666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2632,1,2014-05-29,65.0,0.0,29.38,5,9.0,14.933333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,2,2014-05-29,67.0,0.0,29.42,4,9.7,14.933333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,1,2014-05-30,66.0,0.0,29.44,6,7.0,14.966666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,2,2014-05-30,68.0,0.0,29.49,7,8.0,14.966666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,1,2014-05-31,71.0,0.0,29.39,12,8.0,14.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,2,2014-05-31,74.5,0.0,29.45,11,7.4,14.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
